user_id,model_id,precision_at_k,recall_at_k,ndcg_at_k,hit_at_k
19166,C2_a70,0.0,0.0,0.0,0.0
19185,C2_a70,0.0,0.0,0.0,0.0
19198,C2_a70,0.0,0.0,0.0,0.0
19407,C2_a70,0.0,0.0,0.0,0.0
19540,C2_a70,0.0,0.0,0.0,0.0
19584,C2_a70,0.0,0.0,0.0,0.0
19803,C2_a70,0.0,0.0,0.0,0.0
19832,C2_a70,0.0,0.0,0.0,0.0
20064,C2_a70,0.0,0.0,0.0,0.0
20114,C2_a70,0.0,0.0,0.0,0.0
20160,C2_a70,0.0,0.0,0.0,0.0
20187,C2_a70,0.0,0.0,0.0,0.0
20214,C2_a70,0.0,0.0,0.0,0.0
20238,C2_a70,0.0,0.0,0.0,0.0
20288,C2_a70,0.0,0.0,0.0,0.0
20327,C2_a70,0.0,0.0,0.0,0.0
20341,C2_a70,0.0,0.0,0.0,0.0
20371,C2_a70,0.0,0.0,0.0,0.0
20375,C2_a70,0.0,0.0,0.0,0.0
20395,C2_a70,0.0,0.0,0.0,0.0
20480,C2_a70,0.0,0.0,0.0,0.0
20591,C2_a70,0.0,0.0,0.0,0.0
20754,C2_a70,0.0,0.0,0.0,0.0
20855,C2_a70,0.0,0.0,0.0,0.0
20893,C2_a70,0.0,0.0,0.0,0.0
20929,C2_a70,0.0,0.0,0.0,0.0
21063,C2_a70,0.0,0.0,0.0,0.0
21121,C2_a70,0.0,0.0,0.0,0.0
21267,C2_a70,0.0,0.0,0.0,0.0
21294,C2_a70,0.0,0.0,0.0,0.0
21297,C2_a70,0.0,0.0,0.0,0.0
21424,C2_a70,0.0,0.0,0.0,0.0
21462,C2_a70,0.0,0.0,0.0,0.0
21487,C2_a70,0.0,0.0,0.0,0.0
21492,C2_a70,0.0,0.0,0.0,0.0
21523,C2_a70,0.0,0.0,0.0,0.0
21734,C2_a70,0.0,0.0,0.0,0.0
21841,C2_a70,0.0,0.0,0.0,0.0
22164,C2_a70,0.0,0.0,0.0,0.0
22174,C2_a70,0.0,0.0,0.0,0.0
22287,C2_a70,0.0,0.0,0.0,0.0
22316,C2_a70,0.0,0.0,0.0,0.0
22602,C2_a70,0.0,0.0,0.0,0.0
22642,C2_a70,0.0,0.0,0.0,0.0
22655,C2_a70,0.0,0.0,0.0,0.0
22720,C2_a70,0.0,0.0,0.0,0.0
22724,C2_a70,0.0,0.0,0.0,0.0
22788,C2_a70,0.0,0.0,0.0,0.0
22845,C2_a70,0.0,0.0,0.0,0.0
22868,C2_a70,0.0,0.0,0.0,0.0
22898,C2_a70,0.0,0.0,0.0,0.0
22995,C2_a70,0.0,0.0,0.0,0.0
23119,C2_a70,0.0,0.0,0.0,0.0
23139,C2_a70,0.0,0.0,0.0,0.0
23199,C2_a70,0.0,0.0,0.0,0.0
23302,C2_a70,0.0,0.0,0.0,0.0
23466,C2_a70,0.0,0.0,0.0,0.0
23510,C2_a70,0.0,0.0,0.0,0.0
23575,C2_a70,0.0,0.0,0.0,0.0
23581,C2_a70,0.0,0.0,0.0,0.0
23651,C2_a70,0.0,0.0,0.0,0.0
23728,C2_a70,0.0,0.0,0.0,0.0
24226,C2_a70,0.0,0.0,0.0,0.0
24296,C2_a70,0.0,0.0,0.0,0.0
24323,C2_a70,0.0,0.0,0.0,0.0
24565,C2_a70,0.0,0.0,0.0,0.0
24621,C2_a70,0.0,0.0,0.0,0.0
24677,C2_a70,0.0,0.0,0.0,0.0
24995,C2_a70,0.0,0.0,0.0,0.0
25063,C2_a70,0.0,0.0,0.0,0.0
25177,C2_a70,0.0,0.0,0.0,0.0
25319,C2_a70,0.0,0.0,0.0,0.0
25356,C2_a70,0.0,0.0,0.0,0.0
25438,C2_a70,0.0,0.0,0.0,0.0
25467,C2_a70,0.0,0.0,0.0,0.0
25601,C2_a70,0.0,0.0,0.0,0.0
25788,C2_a70,0.0,0.0,0.0,0.0
25812,C2_a70,0.0,0.0,0.0,0.0
25941,C2_a70,0.0,0.0,0.0,0.0
25996,C2_a70,0.0,0.0,0.0,0.0
26041,C2_a70,0.0,0.0,0.0,0.0
26066,C2_a70,0.0,0.0,0.0,0.0
26075,C2_a70,0.0,0.0,0.0,0.0
26234,C2_a70,0.0,0.0,0.0,0.0
26278,C2_a70,0.0,0.0,0.0,0.0
26313,C2_a70,0.0,0.0,0.0,0.0
26314,C2_a70,0.0,0.0,0.0,0.0
26416,C2_a70,0.0,0.0,0.0,0.0
26451,C2_a70,0.0,0.0,0.0,0.0
26512,C2_a70,0.0,0.0,0.0,0.0
26517,C2_a70,0.0,0.0,0.0,0.0
26535,C2_a70,0.0,0.0,0.0,0.0
26652,C2_a70,0.0,0.0,0.0,0.0
26657,C2_a70,0.0,0.0,0.0,0.0
26663,C2_a70,0.0,0.0,0.0,0.0
26715,C2_a70,0.0,0.0,0.0,0.0
26723,C2_a70,0.0,0.0,0.0,0.0
26942,C2_a70,0.0,0.0,0.0,0.0
27124,C2_a70,0.0,0.0,0.0,0.0
27142,C2_a70,0.0,0.0,0.0,0.0
27301,C2_a70,0.0,0.0,0.0,0.0
27366,C2_a70,0.0,0.0,0.0,0.0
27381,C2_a70,0.0,0.0,0.0,0.0
27395,C2_a70,0.0,0.0,0.0,0.0
27416,C2_a70,0.0,0.0,0.0,0.0
27442,C2_a70,0.0,0.0,0.0,0.0
27443,C2_a70,0.0,0.0,0.0,0.0
27452,C2_a70,0.0,0.0,0.0,0.0
27603,C2_a70,0.0,0.0,0.0,0.0
27629,C2_a70,0.0,0.0,0.0,0.0
27643,C2_a70,0.0,0.0,0.0,0.0
27702,C2_a70,0.0,0.0,0.0,0.0
27707,C2_a70,0.0,0.0,0.0,0.0
27711,C2_a70,0.0,0.0,0.0,0.0
27744,C2_a70,0.0,0.0,0.0,0.0
27756,C2_a70,0.0,0.0,0.0,0.0
27783,C2_a70,0.0,0.0,0.0,0.0
27798,C2_a70,0.0,0.0,0.0,0.0
27843,C2_a70,0.0,0.0,0.0,0.0
27876,C2_a70,0.0,0.0,0.0,0.0
27922,C2_a70,0.0,0.0,0.0,0.0
27961,C2_a70,0.0,0.0,0.0,0.0
28077,C2_a70,0.0,0.0,0.0,0.0
28120,C2_a70,0.0,0.0,0.0,0.0
28138,C2_a70,0.0,0.0,0.0,0.0
28168,C2_a70,0.0,0.0,0.0,0.0
28170,C2_a70,0.0,0.0,0.0,0.0
28201,C2_a70,0.0,0.0,0.0,0.0
28339,C2_a70,0.0,0.0,0.0,0.0
28345,C2_a70,0.0,0.0,0.0,0.0
28362,C2_a70,0.0,0.0,0.0,0.0
28373,C2_a70,0.0,0.0,0.0,0.0
28397,C2_a70,0.0,0.0,0.0,0.0
28408,C2_a70,0.0,0.0,0.0,0.0
28442,C2_a70,0.0,0.0,0.0,0.0
28533,C2_a70,0.0,0.0,0.0,0.0
28537,C2_a70,0.0,0.0,0.0,0.0
28553,C2_a70,0.0,0.0,0.0,0.0
28603,C2_a70,0.0,0.0,0.0,0.0
28604,C2_a70,0.1,1.0,0.3333333333333333,1.0
28649,C2_a70,0.0,0.0,0.0,0.0
28671,C2_a70,0.0,0.0,0.0,0.0
28691,C2_a70,0.0,0.0,0.0,0.0
28839,C2_a70,0.0,0.0,0.0,0.0
28846,C2_a70,0.0,0.0,0.0,0.0
29014,C2_a70,0.0,0.0,0.0,0.0
29063,C2_a70,0.0,0.0,0.0,0.0
29088,C2_a70,0.0,0.0,0.0,0.0
29110,C2_a70,0.0,0.0,0.0,0.0
29152,C2_a70,0.0,0.0,0.0,0.0
29177,C2_a70,0.0,0.0,0.0,0.0
29212,C2_a70,0.0,0.0,0.0,0.0
29244,C2_a70,0.0,0.0,0.0,0.0
29268,C2_a70,0.0,0.0,0.0,0.0
29314,C2_a70,0.0,0.0,0.0,0.0
29358,C2_a70,0.0,0.0,0.0,0.0
29404,C2_a70,0.0,0.0,0.0,0.0
29405,C2_a70,0.0,0.0,0.0,0.0
29418,C2_a70,0.0,0.0,0.0,0.0
29539,C2_a70,0.0,0.0,0.0,0.0
29613,C2_a70,0.0,0.0,0.0,0.0
29667,C2_a70,0.0,0.0,0.0,0.0
29750,C2_a70,0.0,0.0,0.0,0.0
29767,C2_a70,0.0,0.0,0.0,0.0
29794,C2_a70,0.0,0.0,0.0,0.0
29813,C2_a70,0.0,0.0,0.0,0.0
29920,C2_a70,0.0,0.0,0.0,0.0
29956,C2_a70,0.0,0.0,0.0,0.0
29996,C2_a70,0.0,0.0,0.0,0.0
30010,C2_a70,0.0,0.0,0.0,0.0
30067,C2_a70,0.0,0.0,0.0,0.0
30080,C2_a70,0.0,0.0,0.0,0.0
30197,C2_a70,0.0,0.0,0.0,0.0
30209,C2_a70,0.0,0.0,0.0,0.0
30228,C2_a70,0.0,0.0,0.0,0.0
30260,C2_a70,0.0,0.0,0.0,0.0
30298,C2_a70,0.0,0.0,0.0,0.0
30407,C2_a70,0.0,0.0,0.0,0.0
30435,C2_a70,0.0,0.0,0.0,0.0
30471,C2_a70,0.0,0.0,0.0,0.0
30503,C2_a70,0.0,0.0,0.0,0.0
30640,C2_a70,0.0,0.0,0.0,0.0
30911,C2_a70,0.0,0.0,0.0,0.0
31083,C2_a70,0.0,0.0,0.0,0.0
31316,C2_a70,0.0,0.0,0.0,0.0
31364,C2_a70,0.0,0.0,0.0,0.0
31436,C2_a70,0.0,0.0,0.0,0.0
31460,C2_a70,0.0,0.0,0.0,0.0
31499,C2_a70,0.0,0.0,0.0,0.0
31550,C2_a70,0.0,0.0,0.0,0.0
31663,C2_a70,0.0,0.0,0.0,0.0
31667,C2_a70,0.0,0.0,0.0,0.0
31739,C2_a70,0.0,0.0,0.0,0.0
31767,C2_a70,0.0,0.0,0.0,0.0
31803,C2_a70,0.0,0.0,0.0,0.0
31807,C2_a70,0.0,0.0,0.0,0.0
31883,C2_a70,0.1,1.0,0.5,1.0
31914,C2_a70,0.0,0.0,0.0,0.0
32211,C2_a70,0.0,0.0,0.0,0.0
32315,C2_a70,0.0,0.0,0.0,0.0
32411,C2_a70,0.0,0.0,0.0,0.0
32519,C2_a70,0.0,0.0,0.0,0.0
32581,C2_a70,0.0,0.0,0.0,0.0
32673,C2_a70,0.0,0.0,0.0,0.0
32724,C2_a70,0.0,0.0,0.0,0.0
32767,C2_a70,0.0,0.0,0.0,0.0
32769,C2_a70,0.0,0.0,0.0,0.0
32907,C2_a70,0.0,0.0,0.0,0.0
33081,C2_a70,0.0,0.0,0.0,0.0
33123,C2_a70,0.0,0.0,0.0,0.0
33159,C2_a70,0.0,0.0,0.0,0.0
33188,C2_a70,0.0,0.0,0.0,0.0
33244,C2_a70,0.1,1.0,0.3562071871080222,1.0
33270,C2_a70,0.0,0.0,0.0,0.0
33588,C2_a70,0.0,0.0,0.0,0.0
33722,C2_a70,0.1,1.0,0.3010299956639812,1.0
33735,C2_a70,0.0,0.0,0.0,0.0
33823,C2_a70,0.0,0.0,0.0,0.0
33875,C2_a70,0.0,0.0,0.0,0.0
33902,C2_a70,0.0,0.0,0.0,0.0
34025,C2_a70,0.0,0.0,0.0,0.0
34094,C2_a70,0.0,0.0,0.0,0.0
34122,C2_a70,0.0,0.0,0.0,0.0
34206,C2_a70,0.0,0.0,0.0,0.0
34272,C2_a70,0.0,0.0,0.0,0.0
34280,C2_a70,0.0,0.0,0.0,0.0
34357,C2_a70,0.0,0.0,0.0,0.0
34363,C2_a70,0.0,0.0,0.0,0.0
34384,C2_a70,0.0,0.0,0.0,0.0
34645,C2_a70,0.0,0.0,0.0,0.0
34663,C2_a70,0.0,0.0,0.0,0.0
34879,C2_a70,0.0,0.0,0.0,0.0
34930,C2_a70,0.0,0.0,0.0,0.0
34986,C2_a70,0.0,0.0,0.0,0.0
35093,C2_a70,0.0,0.0,0.0,0.0
35106,C2_a70,0.0,0.0,0.0,0.0
35193,C2_a70,0.0,0.0,0.0,0.0
35268,C2_a70,0.0,0.0,0.0,0.0
35594,C2_a70,0.0,0.0,0.0,0.0
35635,C2_a70,0.0,0.0,0.0,0.0
35659,C2_a70,0.0,0.0,0.0,0.0
35701,C2_a70,0.0,0.0,0.0,0.0
35718,C2_a70,0.0,0.0,0.0,0.0
35729,C2_a70,0.0,0.0,0.0,0.0
35751,C2_a70,0.0,0.0,0.0,0.0
35848,C2_a70,0.0,0.0,0.0,0.0
35918,C2_a70,0.0,0.0,0.0,0.0
35959,C2_a70,0.0,0.0,0.0,0.0
35965,C2_a70,0.0,0.0,0.0,0.0
36025,C2_a70,0.0,0.0,0.0,0.0
36079,C2_a70,0.0,0.0,0.0,0.0
36127,C2_a70,0.0,0.0,0.0,0.0
36187,C2_a70,0.0,0.0,0.0,0.0
36288,C2_a70,0.0,0.0,0.0,0.0
36344,C2_a70,0.0,0.0,0.0,0.0
36690,C2_a70,0.0,0.0,0.0,0.0
36713,C2_a70,0.0,0.0,0.0,0.0
36738,C2_a70,0.0,0.0,0.0,0.0
36739,C2_a70,0.0,0.0,0.0,0.0
36748,C2_a70,0.0,0.0,0.0,0.0
36777,C2_a70,0.0,0.0,0.0,0.0
36803,C2_a70,0.0,0.0,0.0,0.0
36810,C2_a70,0.0,0.0,0.0,0.0
36944,C2_a70,0.0,0.0,0.0,0.0
36949,C2_a70,0.0,0.0,0.0,0.0
37022,C2_a70,0.0,0.0,0.0,0.0
37026,C2_a70,0.0,0.0,0.0,0.0
37036,C2_a70,0.0,0.0,0.0,0.0
37106,C2_a70,0.0,0.0,0.0,0.0
37107,C2_a70,0.0,0.0,0.0,0.0
37138,C2_a70,0.0,0.0,0.0,0.0
37183,C2_a70,0.0,0.0,0.0,0.0
37229,C2_a70,0.0,0.0,0.0,0.0
37305,C2_a70,0.0,0.0,0.0,0.0
37331,C2_a70,0.0,0.0,0.0,0.0
37373,C2_a70,0.0,0.0,0.0,0.0
37449,C2_a70,0.0,0.0,0.0,0.0
37463,C2_a70,0.0,0.0,0.0,0.0
37471,C2_a70,0.0,0.0,0.0,0.0
37508,C2_a70,0.0,0.0,0.0,0.0
37688,C2_a70,0.0,0.0,0.0,0.0
37713,C2_a70,0.0,0.0,0.0,0.0
37721,C2_a70,0.0,0.0,0.0,0.0
37722,C2_a70,0.0,0.0,0.0,0.0
37758,C2_a70,0.0,0.0,0.0,0.0
37820,C2_a70,0.0,0.0,0.0,0.0
37862,C2_a70,0.0,0.0,0.0,0.0
37868,C2_a70,0.0,0.0,0.0,0.0
37873,C2_a70,0.0,0.0,0.0,0.0
37886,C2_a70,0.0,0.0,0.0,0.0
37909,C2_a70,0.0,0.0,0.0,0.0
37947,C2_a70,0.0,0.0,0.0,0.0
37950,C2_a70,0.0,0.0,0.0,0.0
38024,C2_a70,0.0,0.0,0.0,0.0
38182,C2_a70,0.0,0.0,0.0,0.0
38185,C2_a70,0.0,0.0,0.0,0.0
38186,C2_a70,0.0,0.0,0.0,0.0
38257,C2_a70,0.0,0.0,0.0,0.0
38260,C2_a70,0.0,0.0,0.0,0.0
38273,C2_a70,0.0,0.0,0.0,0.0
38281,C2_a70,0.0,0.0,0.0,0.0
38285,C2_a70,0.0,0.0,0.0,0.0
38418,C2_a70,0.0,0.0,0.0,0.0
38513,C2_a70,0.0,0.0,0.0,0.0
38574,C2_a70,0.0,0.0,0.0,0.0
38643,C2_a70,0.0,0.0,0.0,0.0
38730,C2_a70,0.0,0.0,0.0,0.0
38745,C2_a70,0.0,0.0,0.0,0.0
38796,C2_a70,0.0,0.0,0.0,0.0
38810,C2_a70,0.0,0.0,0.0,0.0
38865,C2_a70,0.0,0.0,0.0,0.0
38937,C2_a70,0.0,0.0,0.0,0.0
38971,C2_a70,0.0,0.0,0.0,0.0
39080,C2_a70,0.0,0.0,0.0,0.0
39116,C2_a70,0.0,0.0,0.0,0.0
39261,C2_a70,0.0,0.0,0.0,0.0
39277,C2_a70,0.0,0.0,0.0,0.0
39311,C2_a70,0.0,0.0,0.0,0.0
39329,C2_a70,0.0,0.0,0.0,0.0
39347,C2_a70,0.0,0.0,0.0,0.0
39394,C2_a70,0.0,0.0,0.0,0.0
39404,C2_a70,0.0,0.0,0.0,0.0
39420,C2_a70,0.0,0.0,0.0,0.0
39547,C2_a70,0.0,0.0,0.0,0.0
39568,C2_a70,0.0,0.0,0.0,0.0
39636,C2_a70,0.0,0.0,0.0,0.0
39664,C2_a70,0.0,0.0,0.0,0.0
39674,C2_a70,0.0,0.0,0.0,0.0
39713,C2_a70,0.0,0.0,0.0,0.0
39733,C2_a70,0.0,0.0,0.0,0.0
39754,C2_a70,0.0,0.0,0.0,0.0
39762,C2_a70,0.0,0.0,0.0,0.0
39782,C2_a70,0.0,0.0,0.0,0.0
39907,C2_a70,0.0,0.0,0.0,0.0
39949,C2_a70,0.0,0.0,0.0,0.0
39992,C2_a70,0.0,0.0,0.0,0.0
40135,C2_a70,0.1,1.0,0.43067655807339306,1.0
40152,C2_a70,0.0,0.0,0.0,0.0
40211,C2_a70,0.0,0.0,0.0,0.0
40328,C2_a70,0.0,0.0,0.0,0.0
40377,C2_a70,0.0,0.0,0.0,0.0
40432,C2_a70,0.0,0.0,0.0,0.0
40495,C2_a70,0.0,0.0,0.0,0.0
40525,C2_a70,0.0,0.0,0.0,0.0
40560,C2_a70,0.0,0.0,0.0,0.0
40586,C2_a70,0.0,0.0,0.0,0.0
40600,C2_a70,0.0,0.0,0.0,0.0
40620,C2_a70,0.0,0.0,0.0,0.0
40776,C2_a70,0.0,0.0,0.0,0.0
40779,C2_a70,0.0,0.0,0.0,0.0
40797,C2_a70,0.0,0.0,0.0,0.0
40854,C2_a70,0.0,0.0,0.0,0.0
40924,C2_a70,0.0,0.0,0.0,0.0
40939,C2_a70,0.0,0.0,0.0,0.0
40984,C2_a70,0.0,0.0,0.0,0.0
41188,C2_a70,0.0,0.0,0.0,0.0
41218,C2_a70,0.0,0.0,0.0,0.0
41228,C2_a70,0.0,0.0,0.0,0.0
41292,C2_a70,0.0,0.0,0.0,0.0
41296,C2_a70,0.1,1.0,1.0,1.0
41379,C2_a70,0.0,0.0,0.0,0.0
41468,C2_a70,0.0,0.0,0.0,0.0
41487,C2_a70,0.0,0.0,0.0,0.0
41490,C2_a70,0.0,0.0,0.0,0.0
41503,C2_a70,0.0,0.0,0.0,0.0
41509,C2_a70,0.0,0.0,0.0,0.0
41525,C2_a70,0.0,0.0,0.0,0.0
41531,C2_a70,0.0,0.0,0.0,0.0
41540,C2_a70,0.0,0.0,0.0,0.0
41550,C2_a70,0.0,0.0,0.0,0.0
41560,C2_a70,0.0,0.0,0.0,0.0
41564,C2_a70,0.0,0.0,0.0,0.0
41706,C2_a70,0.0,0.0,0.0,0.0
41738,C2_a70,0.0,0.0,0.0,0.0
41767,C2_a70,0.0,0.0,0.0,0.0
41874,C2_a70,0.0,0.0,0.0,0.0
41879,C2_a70,0.0,0.0,0.0,0.0
41888,C2_a70,0.0,0.0,0.0,0.0
41894,C2_a70,0.0,0.0,0.0,0.0
41912,C2_a70,0.0,0.0,0.0,0.0
42062,C2_a70,0.0,0.0,0.0,0.0
42147,C2_a70,0.0,0.0,0.0,0.0
42217,C2_a70,0.0,0.0,0.0,0.0
42247,C2_a70,0.0,0.0,0.0,0.0
42309,C2_a70,0.0,0.0,0.0,0.0
42337,C2_a70,0.0,0.0,0.0,0.0
42340,C2_a70,0.0,0.0,0.0,0.0
42361,C2_a70,0.0,0.0,0.0,0.0
42366,C2_a70,0.0,0.0,0.0,0.0
42413,C2_a70,0.0,0.0,0.0,0.0
42429,C2_a70,0.0,0.0,0.0,0.0
42470,C2_a70,0.0,0.0,0.0,0.0
42494,C2_a70,0.0,0.0,0.0,0.0
42504,C2_a70,0.1,1.0,0.6309297535714575,1.0
42559,C2_a70,0.0,0.0,0.0,0.0
42586,C2_a70,0.0,0.0,0.0,0.0
42720,C2_a70,0.0,0.0,0.0,0.0
42822,C2_a70,0.0,0.0,0.0,0.0
42843,C2_a70,0.0,0.0,0.0,0.0
42848,C2_a70,0.0,0.0,0.0,0.0
42879,C2_a70,0.0,0.0,0.0,0.0
42895,C2_a70,0.0,0.0,0.0,0.0
42900,C2_a70,0.0,0.0,0.0,0.0
42938,C2_a70,0.0,0.0,0.0,0.0
42947,C2_a70,0.0,0.0,0.0,0.0
42949,C2_a70,0.0,0.0,0.0,0.0
43005,C2_a70,0.0,0.0,0.0,0.0
43006,C2_a70,0.0,0.0,0.0,0.0
43021,C2_a70,0.0,0.0,0.0,0.0
43083,C2_a70,0.0,0.0,0.0,0.0
43110,C2_a70,0.0,0.0,0.0,0.0
43139,C2_a70,0.0,0.0,0.0,0.0
43216,C2_a70,0.0,0.0,0.0,0.0
43240,C2_a70,0.0,0.0,0.0,0.0
43307,C2_a70,0.0,0.0,0.0,0.0
43360,C2_a70,0.0,0.0,0.0,0.0
43413,C2_a70,0.0,0.0,0.0,0.0
43492,C2_a70,0.0,0.0,0.0,0.0
43642,C2_a70,0.0,0.0,0.0,0.0
43654,C2_a70,0.0,0.0,0.0,0.0
43846,C2_a70,0.0,0.0,0.0,0.0
43882,C2_a70,0.0,0.0,0.0,0.0
43986,C2_a70,0.0,0.0,0.0,0.0
44160,C2_a70,0.0,0.0,0.0,0.0
44165,C2_a70,0.0,0.0,0.0,0.0
44172,C2_a70,0.0,0.0,0.0,0.0
44192,C2_a70,0.0,0.0,0.0,0.0
44372,C2_a70,0.0,0.0,0.0,0.0
44420,C2_a70,0.0,0.0,0.0,0.0
44595,C2_a70,0.0,0.0,0.0,0.0
44689,C2_a70,0.0,0.0,0.0,0.0
44780,C2_a70,0.0,0.0,0.0,0.0
44807,C2_a70,0.0,0.0,0.0,0.0
44825,C2_a70,0.0,0.0,0.0,0.0
44830,C2_a70,0.0,0.0,0.0,0.0
44846,C2_a70,0.0,0.0,0.0,0.0
45001,C2_a70,0.0,0.0,0.0,0.0
45058,C2_a70,0.0,0.0,0.0,0.0
45162,C2_a70,0.0,0.0,0.0,0.0
45201,C2_a70,0.0,0.0,0.0,0.0
45416,C2_a70,0.0,0.0,0.0,0.0
45524,C2_a70,0.0,0.0,0.0,0.0
45668,C2_a70,0.0,0.0,0.0,0.0
45709,C2_a70,0.0,0.0,0.0,0.0
45737,C2_a70,0.0,0.0,0.0,0.0
45763,C2_a70,0.0,0.0,0.0,0.0
45765,C2_a70,0.0,0.0,0.0,0.0
45911,C2_a70,0.0,0.0,0.0,0.0
45918,C2_a70,0.0,0.0,0.0,0.0
45980,C2_a70,0.1,1.0,0.6309297535714575,1.0
45999,C2_a70,0.0,0.0,0.0,0.0
46134,C2_a70,0.0,0.0,0.0,0.0
46318,C2_a70,0.0,0.0,0.0,0.0
46353,C2_a70,0.0,0.0,0.0,0.0
46357,C2_a70,0.0,0.0,0.0,0.0
46513,C2_a70,0.0,0.0,0.0,0.0
46545,C2_a70,0.0,0.0,0.0,0.0
46660,C2_a70,0.0,0.0,0.0,0.0
46674,C2_a70,0.0,0.0,0.0,0.0
46731,C2_a70,0.0,0.0,0.0,0.0
46759,C2_a70,0.0,0.0,0.0,0.0
46762,C2_a70,0.0,0.0,0.0,0.0
46777,C2_a70,0.0,0.0,0.0,0.0
46840,C2_a70,0.0,0.0,0.0,0.0
46849,C2_a70,0.0,0.0,0.0,0.0
46902,C2_a70,0.0,0.0,0.0,0.0
46941,C2_a70,0.0,0.0,0.0,0.0
46949,C2_a70,0.0,0.0,0.0,0.0
46981,C2_a70,0.0,0.0,0.0,0.0
47151,C2_a70,0.0,0.0,0.0,0.0
47335,C2_a70,0.0,0.0,0.0,0.0
47341,C2_a70,0.0,0.0,0.0,0.0
47421,C2_a70,0.0,0.0,0.0,0.0
47432,C2_a70,0.0,0.0,0.0,0.0
47540,C2_a70,0.0,0.0,0.0,0.0
47559,C2_a70,0.0,0.0,0.0,0.0
47579,C2_a70,0.0,0.0,0.0,0.0
47649,C2_a70,0.0,0.0,0.0,0.0
47723,C2_a70,0.0,0.0,0.0,0.0
47761,C2_a70,0.0,0.0,0.0,0.0
47888,C2_a70,0.0,0.0,0.0,0.0
47892,C2_a70,0.0,0.0,0.0,0.0
47907,C2_a70,0.0,0.0,0.0,0.0
48081,C2_a70,0.0,0.0,0.0,0.0
48136,C2_a70,0.0,0.0,0.0,0.0
48305,C2_a70,0.0,0.0,0.0,0.0
48365,C2_a70,0.0,0.0,0.0,0.0
48388,C2_a70,0.0,0.0,0.0,0.0
48430,C2_a70,0.0,0.0,0.0,0.0
48557,C2_a70,0.0,0.0,0.0,0.0
48612,C2_a70,0.0,0.0,0.0,0.0
48623,C2_a70,0.0,0.0,0.0,0.0
48692,C2_a70,0.0,0.0,0.0,0.0
48762,C2_a70,0.0,0.0,0.0,0.0
48763,C2_a70,0.0,0.0,0.0,0.0
48819,C2_a70,0.0,0.0,0.0,0.0
48834,C2_a70,0.0,0.0,0.0,0.0
48902,C2_a70,0.0,0.0,0.0,0.0
48920,C2_a70,0.0,0.0,0.0,0.0
48944,C2_a70,0.0,0.0,0.0,0.0
48956,C2_a70,0.0,0.0,0.0,0.0
49126,C2_a70,0.0,0.0,0.0,0.0
49163,C2_a70,0.0,0.0,0.0,0.0
49168,C2_a70,0.0,0.0,0.0,0.0
49304,C2_a70,0.0,0.0,0.0,0.0
49310,C2_a70,0.0,0.0,0.0,0.0
49360,C2_a70,0.0,0.0,0.0,0.0
49361,C2_a70,0.0,0.0,0.0,0.0
49499,C2_a70,0.0,0.0,0.0,0.0
49542,C2_a70,0.0,0.0,0.0,0.0
49590,C2_a70,0.0,0.0,0.0,0.0
49611,C2_a70,0.0,0.0,0.0,0.0
49645,C2_a70,0.0,0.0,0.0,0.0
49652,C2_a70,0.0,0.0,0.0,0.0
49849,C2_a70,0.0,0.0,0.0,0.0
49856,C2_a70,0.0,0.0,0.0,0.0
49861,C2_a70,0.0,0.0,0.0,0.0
49869,C2_a70,0.0,0.0,0.0,0.0
49874,C2_a70,0.0,0.0,0.0,0.0
49879,C2_a70,0.0,0.0,0.0,0.0
49918,C2_a70,0.0,0.0,0.0,0.0
49937,C2_a70,0.0,0.0,0.0,0.0
50141,C2_a70,0.0,0.0,0.0,0.0
50151,C2_a70,0.0,0.0,0.0,0.0
50182,C2_a70,0.0,0.0,0.0,0.0
50214,C2_a70,0.0,0.0,0.0,0.0
50229,C2_a70,0.0,0.0,0.0,0.0
50313,C2_a70,0.0,0.0,0.0,0.0
50431,C2_a70,0.0,0.0,0.0,0.0
50441,C2_a70,0.0,0.0,0.0,0.0
50445,C2_a70,0.0,0.0,0.0,0.0
50555,C2_a70,0.0,0.0,0.0,0.0
50573,C2_a70,0.0,0.0,0.0,0.0
50579,C2_a70,0.0,0.0,0.0,0.0
50643,C2_a70,0.0,0.0,0.0,0.0
50711,C2_a70,0.0,0.0,0.0,0.0
50712,C2_a70,0.0,0.0,0.0,0.0
50841,C2_a70,0.0,0.0,0.0,0.0
50858,C2_a70,0.0,0.0,0.0,0.0
50865,C2_a70,0.0,0.0,0.0,0.0
50969,C2_a70,0.0,0.0,0.0,0.0
50994,C2_a70,0.0,0.0,0.0,0.0
51011,C2_a70,0.0,0.0,0.0,0.0
51047,C2_a70,0.0,0.0,0.0,0.0
51199,C2_a70,0.0,0.0,0.0,0.0
51224,C2_a70,0.0,0.0,0.0,0.0
51257,C2_a70,0.0,0.0,0.0,0.0
51437,C2_a70,0.0,0.0,0.0,0.0
51489,C2_a70,0.0,0.0,0.0,0.0
51501,C2_a70,0.0,0.0,0.0,0.0
51538,C2_a70,0.0,0.0,0.0,0.0
51572,C2_a70,0.0,0.0,0.0,0.0
51613,C2_a70,0.0,0.0,0.0,0.0
51641,C2_a70,0.0,0.0,0.0,0.0
51652,C2_a70,0.0,0.0,0.0,0.0
51655,C2_a70,0.0,0.0,0.0,0.0
51686,C2_a70,0.0,0.0,0.0,0.0
